X,Y,date_ech,valeur,source,qualif,couleur,lib_zone,x_wgs84,y_wgs84,the_geom,code_zone,type_zone,val_so2,val_no2,val_o3,val_pm10,val_pm25,id,ObjectId
207996.0157676,6612807.4664509,2019/06/27 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,4,4,0,32566,2306
391162.21911376,6509188.04991023,2019/06/27 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,6,0,0,36011,2307
179218.814202631,6573672.10147548,2019/06/27 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,4,3,0,31712,2308
263920.701552325,6626460.49089984,2019/06/27 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,4,4,0,33859,2309
276533.199859203,6318360.23321337,2019/06/27 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,5,4,0,32997,2310
252130.854282409,6580252.15296222,2019/06/27 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,5,0,35152,2311
308145.708854676,6496529.06879057,2019/06/27 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,6,3,0,31281,2312
365014.383921328,6419907.29480295,2019/06/27 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,5,4,0,35580,2313
294309.80934398,6538555.99784649,2019/06/27 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,5,4,0,32135,2314
342672.562119118,6512347.09158884,2019/06/28 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,5,4,0,33429,2315
391162.21911376,6509188.04991023,2019/06/28 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,5,3,0,36012,2316
440968.785684487,6495501.15758161,2019/06/28 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,3,0,34722,2317
308145.708854676,6496529.06879057,2019/06/28 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,5,6,0,31282,2318
179218.814202631,6573672.10147548,2019/06/28 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,4,4,0,31713,2319
276533.199859203,6318360.23321337,2019/06/28 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,6,4,0,32998,2320
254308.263522326,6428768.19464686,2019/06/28 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,5,4,0,30851,2321
263920.701552325,6626460.49089984,2019/06/28 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,4,4,0,33860,2322
365014.383921328,6419907.29480295,2019/06/28 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,5,3,0,35581,2323
207996.0157676,6612807.4664509,2019/06/28 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,2,4,6,0,32567,2324
294309.80934398,6538555.99784649,2019/06/28 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,5,4,0,32136,2325
252130.854282409,6580252.15296222,2019/06/28 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,4,5,0,35153,2326
339168.224548946,6556262.08622229,2019/06/28 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,5,4,0,34291,2327
365014.383921328,6419907.29480295,2019/06/29 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,5,3,0,35582,2328
339168.224548946,6556262.08622229,2019/06/29 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,6,3,0,34292,2329
276533.199859203,6318360.23321337,2019/06/29 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,3,6,3,0,32999,2330
263920.701552325,6626460.49089984,2019/06/29 00:00:00+00,7,Atmo HDF,Médiocre,#FFAA00,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,7,3,0,33861,2331
252130.854282409,6580252.15296222,2019/06/29 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,2,5,4,0,35154,2332
294309.80934398,6538555.99784649,2019/06/29 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,6,4,0,32137,2333
308145.708854676,6496529.06879057,2019/06/29 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,6,0,0,31283,2334
391162.21911376,6509188.04991023,2019/06/29 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,6,3,0,36013,2335
440968.785684487,6495501.15758161,2019/06/29 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,5,2,0,34723,2336
254308.263522326,6428768.19464686,2019/06/29 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,5,4,0,30852,2337
342672.562119118,6512347.09158884,2019/06/29 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,6,4,0,33430,2338
207996.0157676,6612807.4664509,2019/06/29 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,6,4,0,32568,2339
179218.814202631,6573672.10147548,2019/06/29 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,6,3,0,31714,2340
391162.21911376,6509188.04991023,2019/06/30 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,4,3,0,36014,2341
263920.701552325,6626460.49089984,2019/06/30 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,2,1,4,3,0,33862,2342
294309.80934398,6538555.99784649,2019/06/30 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,5,4,0,32138,2343
252130.854282409,6580252.15296222,2019/06/30 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,4,4,0,35155,2344
440968.785684487,6495501.15758161,2019/06/30 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,5,3,0,34724,2345
342672.562119118,6512347.09158884,2019/06/30 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,4,4,0,33431,2346
254308.263522326,6428768.19464686,2019/06/30 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,5,3,0,30853,2347
339168.224548946,6556262.08622229,2019/06/30 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,5,3,0,34293,2348
207996.0157676,6612807.4664509,2019/06/30 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,2,4,4,0,32569,2349
365014.383921328,6419907.29480295,2019/06/30 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,4,3,0,35583,2350
276533.199859203,6318360.23321337,2019/06/30 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,5,3,0,33000,2351
179218.814202631,6573672.10147548,2019/06/30 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,3,0,31715,2352
308145.708854676,6496529.06879057,2019/06/30 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,5,4,0,31284,2353
276533.199859203,6318360.23321337,2019/07/01 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,4,2,0,33001,2354
339168.224548946,6556262.08622229,2019/07/01 00:00:00+00,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,4,3,0,34294,2355
254308.263522326,6428768.19464686,2019/07/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,30854,2356
342672.562119118,6512347.09158884,2019/07/01 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,4,3,0,33432,2357
179218.814202631,6573672.10147548,2019/07/01 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,4,2,0,31716,2358
308145.708854676,6496529.06879057,2019/07/01 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,4,0,0,31285,2359
391162.21911376,6509188.04991023,2019/07/01 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,4,2,0,36015,2360
440968.785684487,6495501.15758161,2019/07/01 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,2,0,34725,2361
252130.854282409,6580252.15296222,2019/07/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,3,0,35156,2362
263920.701552325,6626460.49089984,2019/07/01 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,2,1,4,3,0,33863,2363
294309.80934398,6538555.99784649,2019/07/01 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,4,2,0,32139,2364
365014.383921328,6419907.29480295,2019/07/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,35584,2365
207996.0157676,6612807.4664509,2019/07/01 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,3,0,32570,2366
252130.854282409,6580252.15296222,2019/07/02 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,3,0,35157,2367
207996.0157676,6612807.4664509,2019/07/02 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,3,0,32571,2368
263920.701552325,6626460.49089984,2019/07/02 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,4,2,0,33864,2369
254308.263522326,6428768.19464686,2019/07/02 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,4,3,0,30855,2370
440968.785684487,6495501.15758161,2019/07/02 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,3,0,34726,2371
391162.21911376,6509188.04991023,2019/07/02 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,4,3,0,36016,2372
342672.562119118,6512347.09158884,2019/07/02 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,4,3,0,33433,2373
365014.383921328,6419907.29480295,2019/07/02 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,4,3,0,35585,2374
339168.224548946,6556262.08622229,2019/07/02 00:00:00+00,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,4,3,0,34295,2375
294309.80934398,6538555.99784649,2019/07/02 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,4,2,0,32140,2376
179218.814202631,6573672.10147548,2019/07/02 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,4,2,0,31717,2377
276533.199859203,6318360.23321337,2019/07/02 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,5,3,0,33002,2378
308145.708854676,6496529.06879057,2019/07/02 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,4,0,0,31286,2379
339168.224548946,6556262.08622229,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,4,3,0,34296,2380
263920.701552325,6626460.49089984,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,4,2,0,33865,2381
391162.21911376,6509188.04991023,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,4,3,0,36017,2382
179218.814202631,6573672.10147548,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,4,2,0,31718,2383
207996.0157676,6612807.4664509,2019/07/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,3,3,0,32572,2384
342672.562119118,6512347.09158884,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,4,3,0,33434,2385
440968.785684487,6495501.15758161,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,2,0,34727,2386
365014.383921328,6419907.29480295,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,4,3,0,35586,2387
308145.708854676,6496529.06879057,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,4,0,0,31287,2388
254308.263522326,6428768.19464686,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,4,3,0,30856,2389
294309.80934398,6538555.99784649,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,4,3,0,32141,2390
252130.854282409,6580252.15296222,2019/07/03 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,3,0,35158,2391
276533.199859203,6318360.23321337,2019/07/03 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,4,3,0,33003,2392
339168.224548946,6556262.08622229,2019/07/04 00:00:00+00,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,4,4,0,34297,2393
252130.854282409,6580252.15296222,2019/07/04 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,4,3,0,35159,2394
263920.701552325,6626460.49089984,2019/07/04 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,4,2,0,33866,2395
342672.562119118,6512347.09158884,2019/07/04 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,5,4,0,33435,2396
391162.21911376,6509188.04991023,2019/07/04 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,4,3,0,36018,2397
294309.80934398,6538555.99784649,2019/07/04 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,5,3,0,32142,2398
308145.708854676,6496529.06879057,2019/07/04 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,5,0,0,31288,2399
207996.0157676,6612807.4664509,2019/07/04 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,4,3,0,32573,2400
365014.383921328,6419907.29480295,2019/07/04 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,4,3,0,35587,2401
179218.814202631,6573672.10147548,2019/07/04 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,4,2,0,31719,2402
254308.263522326,6428768.19464686,2019/07/04 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,4,3,0,30857,2403
440968.785684487,6495501.15758161,2019/07/04 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,3,0,34728,2404
276533.199859203,6318360.23321337,2019/07/04 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,5,3,0,33004,2405
391162.21911376,6509188.04991023,2019/07/05 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,6,4,0,36019,2406
342672.562119118,6512347.09158884,2019/07/05 00:00:00+00,6,Atmo HDF,Médiocre,#FFAA00,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,6,4,0,33436,2407
365014.383921328,6419907.29480295,2019/07/05 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,5,4,0,35588,2408
276533.199859203,6318360.23321337,2019/07/05 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,5,4,0,33005,2409
263920.701552325,6626460.49089984,2019/07/05 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,2,3,4,4,0,33867,2410
252130.854282409,6580252.15296222,2019/07/05 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,4,4,0,35160,2411
339168.224548946,6556262.08622229,2019/07/05 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,5,4,0,34298,2412
254308.263522326,6428768.19464686,2019/07/05 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,5,3,0,30858,2413
179218.814202631,6573672.10147548,2019/07/05 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,2,5,3,0,31720,2414
294309.80934398,6538555.99784649,2019/07/05 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,5,4,0,32143,2415
308145.708854676,6496529.06879057,2019/07/05 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,31289,2416
